"country","year","gdp","pop","energy.emissions","lgdp","lpop","lenergy.emissions","const","L1.lenergy.emissions","L1.lgdp","L1.lpop"
"Denmark",2014,335436569761.728,5643475,13448.2945681,26.5386987136707,15.5460105684929,9.50660757907967,1,9.73730564028909,26.5226344987084,15.5409400356628
"Denmark",2015,343294474742.614,5683483,10539.2564414,26.5618544427353,15.5530748069898,9.26286227325011,1,9.50660757907967,26.5386987136707,15.5460105684929
"Denmark",2016,354437668061.096,5728010,11836.26851644,26.5937983368834,15.5608787334312,9.37892369968048,1,9.26286227325011,26.5618544427353,15.5530748069898
"Denmark",2017,361654604535.309,5764980,9791.74797450244,26.6139554621814,15.5673122424685,9.18929526652285,1,9.37892369968048,26.5937983368834,15.5608787334312
"Denmark",2018,370302958452.244,5793636,9871.15981628118,26.6375873141731,15.5722706317273,9.1973726347722,1,9.18929526652285,26.6139554621814,15.5673122424685
"Spain",1969,440047192036.386,NA,NA,26.8101478127355,NA,NA,1,NA,NA,NA
"Spain",1970,458928030182.232,NA,22661.204162,26.8521592377244,NA,10.0284096735937,1,NA,26.8101478127355,NA
"Spain",1971,480265767125.407,34224490,23346.31474,26.8976054691346,17.3484520276399,10.0581944236603,1,10.0284096735937,26.8521592377244,NA
"Spain",1972,519406206674.404,34604469,25903.03443,26.9759520858041,17.359493393537,10.1621154002845,1,10.0581944236603,26.8976054691346,17.3484520276399
"Spain",1973,559859978747.388,34988947,29561.11947,27.0509525514598,17.3705427695784,10.2942152454547,1,10.1621154002845,26.9759520858041,17.359493393537
"Spain",1974,591317311557.888,35373335,36667.97791,27.1056186164593,17.3814688456822,10.5096591166488,1,10.2942152454547,27.0509525514598,17.3705427695784
"Spain",1975,594523453554.976,35757900,42638.33875,27.1110260031905,17.392281781713,10.660509098184,1,10.5096591166488,27.1056186164593,17.3814688456822
"Spain",1976,614165269035.46,36137812,52494.07893,27.1435298966846,17.4028502989602,10.8684556599336,1,10.660509098184,27.1110260031905,17.392281781713
"Spain",1977,631598806490.091,36511638,44293.78313,27.1715202296651,17.4131416170461,10.6985996105193,1,10.8684556599336,27.1435298966846,17.4028502989602
"Spain",1978,640839118401.834,36864898,42396.66302,27.1860442770324,17.42277038255,10.6548249357644,1,10.6985996105193,27.1715202296651,17.4131416170461
"Spain",1979,641105364688.639,37191330,46159.977784,27.1864596558482,17.4315862275635,10.7398684198994,1,10.6548249357644,27.1860442770324,17.42277038255
"Spain",1980,655265639101.87,37491165,62309.427014,27.2083065462468,17.4396158631826,11.039868009765,1,10.7398684198994,27.1864596558482,17.4315862275635
"Spain",1981,654397617807.9,37758631,70989.331986,27.2069809819592,17.4467246432877,11.1702848910159,1,11.039868009765,27.2083065462468,17.4396158631826
"Spain",1982,662554433652.808,37986012,69723.9219,27.2193685554358,17.4527285446601,11.1522987502033,1,11.1702848910159,27.2069809819592,17.4467246432877
"Spain",1983,674282414125.923,38171525,71043.2282606,27.2369148721539,17.4576003767659,11.1710438194911,1,11.1522987502033,27.2193685554358,17.4527285446601
"Spain",1984,686316248228.526,38330364,62773.80254,27.2546043616915,17.4617529337896,11.0472931084157,1,11.1710438194911,27.2369148721539,17.4576003767659
"Spain",1985,702248639691.794,38469512,57300.976558,27.2775533658578,17.4653765894388,10.9560729454546,1,11.0472931084157,27.2546043616915,17.4617529337896
"Spain",1986,725095047263.013,38584624,60002.10326,27.3095685828814,17.4683644131069,11.0021348949232,1,10.9560729454546,27.2775533658578,17.4653765894388
"Spain",1987,765316958559.731,38684815,59292.495365,27.3635559098788,17.4709577037389,10.9902380232673,1,11.0021348949232,27.3095685828814,17.4683644131069
"Spain",1988,804304685787.014,38766939,49634.250704,27.4132439967589,17.4730783537316,10.8124364127882,1,10.9902380232673,27.3635559098788,17.4709577037389
"Spain",1989,843128716648.066,38827764,65555.531561,27.4603854720803,17.4746461157078,11.090652872527,1,10.8124364127882,27.4132439967589,17.4730783537316
"Spain",1990,875010730777.979,38867322,65900.2200862,27.4975019869751,17.4756644041339,11.0958970601846,1,11.090652872527,27.4603854720803,17.4746461157078
"Spain",1991,897288509032.826,38966376,66602.8684499,27.5226432850086,17.4782096783794,11.1065029254193,1,11.0958970601846,27.4975019869751,17.4756644041339
"Spain",1992,905626252315.668,39157685,75798.159611,27.5318925328396,17.4831072574338,11.2358292917975,1,11.1065029254193,27.5226432850086,17.4782096783794
"Spain",1993,896284791995.816,39361262,65905.8986573,27.5215240476279,17.4882926926424,11.0959832257004,1,11.2358292917975,27.5318925328396,17.4831072574338
"Spain",1994,917645009098.858,39549108,67352.2772845,27.545076452451,17.4930536981941,11.1176919939543,1,11.0959832257004,27.5215240476279,17.4882926926424
"Spain",1995,942949015520.804,39724050,76544.2382354,27.5722780518625,17.4974673556895,11.2456241302635,1,11.1176919939543,27.545076452451,17.4930536981941
"Spain",1996,968036404655.449,39889852,63222.3790617,27.598535531631,17.5016325136716,11.0544136165342,1,11.2456241302635,27.5722780518625,17.4974673556895
"Spain",1997,1003878729729.41,40057389,75593.3080274,27.6348923427806,17.5058237088437,11.2331230400936,1,11.0544136165342,27.598535531631,17.5016325136716
"Spain",1998,1047979497287.63,40223509,75159.9560169,27.6778851379792,17.5099621836548,11.2273738683343,1,11.2331230400936,27.6348923427806,17.5058237088437
"Spain",1999,1095038925601.92,40386875,93273.0453759001,27.7218110270601,17.51401541391,11.4432864423715,1,11.2273738683343,27.6778851379792,17.5099621836548
"Spain",2000,1152484609387.48,40567864,97426.6540573,27.7729412576174,17.5184867840554,11.4868551078129,1,11.4432864423715,27.7218110270601,17.51401541391
"Spain",2001,1197811239501.96,40850412,90621.9901247,27.8115170401874,17.5254274648987,11.4144521791883,1,11.4868551078129,27.7729412576174,17.5184867840554
"Spain",2002,1230523730745.39,41431558,106736.8584618,27.8384609920409,17.5395534189463,11.5781218177685,1,11.4144521791883,27.8115170401874,17.5254274648987
"Spain",2003,1267216654327.77,42187645,99262.8180713,27.86784400054,17.5576379636282,11.5055263395434,1,11.5781218177685,27.8384609920409,17.5395534189463
"Spain",2004,1306789235708.8,42921895,107581.2123513,27.898594279502,17.5748926266626,11.5860013050638,1,11.5055263395434,27.86784400054,17.5576379636282
"Spain",2005,1354513605581.53,43653155,116403.9153914,27.9344635431472,17.5917861171338,11.6648214510969,1,11.5860013050638,27.898594279502,17.5748926266626
"Spain",2006,1410085602559.84,44397319,110451.9866559,27.9746715295111,17.6086896426965,11.6123361956118,1,11.6648214510969,27.9344635431472,17.5917861171338
"Spain",2007,1460914788659.92,45226803,118427.8792165,28.0100839230126,17.627200455781,11.6820594400698,1,11.6123361956118,27.9746715295111,17.6086896426965
"Spain",2008,1473875223827.73,45954106,102676.1205284,28.0189162547067,17.6431537607716,11.539334852117,1,11.6820594400698,28.0100839230126,17.627200455781
"Spain",2009,1418409880841.96,46362946,87412.9942625,27.9805575578708,17.6520111205773,11.3783992263648,1,11.539334852117,28.0189162547067,17.6431537607716
"Spain",2010,1420722034063,46576897,71518.87202078,27.9821863330045,17.6566152036279,11.1777166382015,1,11.3783992263648,27.9805575578708,17.6520111205773
"Spain",2011,1409152050946.11,46742697,86371.69011001,27.974009257108,17.6601685875926,11.3664152403359,1,11.1777166382015,27.9821863330045,17.6566152036279
"Spain",2012,1367449023146.16,46773055,91012.94419142,27.9439680931409,17.6608178472182,11.418757019245,1,11.3664152403359,27.974009257108,17.6601685875926
"Spain",2013,1347820738370.52,46620045,68910.7577785,27.9295101361709,17.6575411568224,11.1405675809313,1,11.418757019245,27.9439680931409,17.6608178472182
"Spain",2014,1366473336621.79,46480882,70175.6690997699,27.9432543299557,17.6545516462315,11.1587569359159,1,11.1405675809313,27.9295101361709,17.6575411568224
"Spain",2015,1418879948438.72,46444832,81386.49217924,27.9808889075949,17.6537757576156,11.3069645944765,1,11.1587569359159,27.9432543299557,17.6545516462315
"Spain",2016,1461890475184.29,46484062,66683.623095608,28.0107515600753,17.6546200591163,11.1077146709556,1,11.3069645944765,27.9808889075949,17.6537757576156
"Spain",2017,1504164957709.71,46593236,78430.5830577604,28.0392590147701,17.656965938346,11.2699692202956,1,11.1077146709556,28.0107515600753,17.6546200591163
"Spain",2018,1539527998175.21,46797754,70719.9822264091,28.0624969906836,17.6613457682833,11.1664834459881,1,11.2699692202956,28.0392590147701,17.656965938346
"Estonia",1969,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Estonia",1970,NA,NA,5324.702315,NA,NA,8.58011208572859,1,NA,NA,NA
"Estonia",1971,NA,1376955,5324.702376,NA,14.1353850974382,8.58011209718463,1,8.58011208572859,NA,NA
"Estonia",1972,NA,1392518,5951.608343,NA,14.1466241770914,8.69141677176048,1,8.58011209718463,NA,14.1353850974382
"Estonia",1973,NA,1405951,6193.063753,NA,14.1562245001053,8.73118519524968,1,8.69141677176048,NA,14.1466241770914
"Estonia",1974,NA,1418169,5428.825099,NA,14.164877160919,8.59947801732461,1,8.73118519524968,NA,14.1562245001053
"Estonia",1975,NA,1429352,6606.469515,NA,14.1727317526809,8.79580467744871,1,8.59947801732461,NA,14.164877160919
"Estonia",1976,NA,1439576,5519.476684,NA,14.1798591837505,8.6160383311538,1,8.79580467744871,NA,14.1727317526809
"Estonia",1977,NA,1450211,6184.380242,NA,14.1872196210515,8.72978207641058,1,8.6160383311538,NA,14.1798591837505
"Estonia",1978,NA,1460188,5511.035954,NA,14.194075752518,8.61450789790478,1,8.72978207641058,NA,14.1872196210515
"Estonia",1979,NA,1468333,6460.562912,NA,14.1996383016695,8.77347173106084,1,8.61450789790478,NA,14.194075752518
"Estonia",1980,NA,1477219,5504.928118,NA,14.2056718240495,8.61339899148751,1,8.77347173106084,NA,14.1996383016695
"Estonia",1981,NA,1487666,6653.247091,NA,14.2127190068141,8.80286029883879,1,8.61339899148751,NA,14.2056718240495
"Estonia",1982,NA,1498414,5997.798625,NA,14.2199177733679,8.69914778505412,1,8.80286029883879,NA,14.2127190068141
"Estonia",1983,NA,1508745,6122.383384,NA,14.2267887373867,8.71970674152365,1,8.69914778505412,NA,14.2199177733679
"Estonia",1984,NA,1518617,5685.081337,NA,14.2333106102199,8.6456007133822,1,8.71970674152365,NA,14.2267887373867
"Estonia",1985,NA,1528781,5711.024991,NA,14.2399812437828,8.65015379459645,1,8.6456007133822,NA,14.2333106102199
"Estonia",1986,NA,1540190,5900.370879,NA,14.2474163434029,8.68277048876561,1,8.65015379459645,NA,14.2399812437828
"Estonia",1987,NA,1552221,5386.156209,NA,14.255197366495,8.59158727573597,1,8.68277048876561,NA,14.2474163434029
"Estonia",1988,NA,1561900,5553.974831,NA,14.2614135868458,8.6222691361676,1,8.59158727573597,NA,14.255197366495
"Estonia",1989,NA,1568131,5170.148388,NA,14.2653950223211,8.5506566688314,1,8.6222691361676,NA,14.2614135868458
"Estonia",1990,NA,1569174,26408.402724,NA,14.2660599242279,10.1814375234925,1,8.5506566688314,NA,14.2653950223211
"Estonia",1991,NA,1561314,24268.424064,NA,14.261038332376,10.0969313631142,1,10.1814375234925,NA,14.2660599242279
"Estonia",1992,NA,1533091,19426.640301,NA,14.2427965168228,9.87440061445068,1,10.0969313631142,NA,14.261038332376
"Estonia",1993,10074197508.2881,1494128,14234.766703,23.033243289824,14.2170533170424,9.56344261060699,1,9.87440061445068,NA,14.2427965168228
"Estonia",1994,9908736414.61985,1462514,13955.905796,23.0166826710659,14.1956674306919,9.54365805221223,1,9.56344261060699,23.033243289824,14.2170533170424
"Estonia",1995,10357273391.2397,1436634,12081.732603,23.0609548529644,14.1778134353343,9.39944988860474,1,9.54365805221223,23.0166826710659,14.1956674306919
"Estonia",1996,10868505359.8363,1415594,12683.046699,23.1091350272303,14.163059788959,9.44802147507595,1,9.39944988860474,23.0609548529644,14.1778134353343
"Estonia",1997,12286468804.9549,1399535,12690.898419,23.2317643966156,14.1516505965567,9.44864035560194,1,9.44802147507595,23.1091350272303,14.163059788959
"Estonia",1998,12818509182.5135,1386156,12194.271121,23.2741559932614,14.1420450065108,9.40872154018811,1,9.44864035560194,23.2317643966156,14.1516505965567
"Estonia",1999,12766794868.6188,1390244,11708.697441,23.2701134863428,14.14498982927,9.3680872156481,1,9.40872154018811,23.2741559932614,14.1420450065108
"Estonia",2000,14057073484.922,1396985,11285.135718,23.3663915569214,14.1498269008873,9.33124171558605,1,9.3680872156481,23.2701134863428,14.14498982927
"Estonia",2001,14897630702.9491,1388115,11058.807618,23.424468024029,14.1434572696427,9.31098245895696,1,9.33124171558605,23.3663915569214,14.1498269008873
"Estonia",2002,15911025756.1189,1379350,10869.857999,23.4902781496326,14.1371229316785,9.29374891646047,1,9.31098245895696,23.424468024029,14.1434572696427
"Estonia",2003,17114964029.3745,1370720,12708.639,23.5632190072246,14.1308467071979,9.45003727741136,1,9.29374891646047,23.4902781496326,14.1371229316785
"Estonia",2004,18273211886.7406,1362550,12711.58056,23.6287019930203,14.1248685020939,9.45026871207747,1,9.45003727741136,23.5632190072246,14.1308467071979
"Estonia",2005,20007393926.6049,1354775,12745.2693,23.7193677385098,14.1191459468473,9.45291544644183,1,9.45026871207747,23.6287019930203,14.1248685020939
"Estonia",2006,21951864272.3811,1346810,11423.2074,23.8121179055435,14.1132493912489,9.34340230192034,1,9.45291544644183,23.7193677385098,14.1191459468473
"Estonia",2007,23614406436.6654,1340680,14791.6701,23.8851228049655,14.108687505898,9.60181947022226,1,9.34340230192034,23.8121179055435,14.1132493912489
"Estonia",2008,22412682982.7979,1337090,13454.70662,23.8328928401633,14.1060061687026,9.50708425838965,1,9.60181947022226,23.8851228049655,14.108687505898
"Estonia",2009,19177665818.1893,1334515,11193.782099,23.677012200257,14.1040784879284,9.32311373338727,1,9.50708425838965,23.8328928401633,14.1060061687026
"Estonia",2010,19693608686.6415,1331475,15004.2379,23.7035599879007,14.1017979082431,9.61608796684787,1,9.32311373338727,23.677012200257,14.1040784879284
"Estonia",2011,21159588085.6848,1327439,13728.3387,23.775358977097,14.0987620800067,9.52721749362619,1,9.61608796684787,23.7035599879007,14.1017979082431
"Estonia",2012,21820792033.3445,1322696,12506.999299,23.806129115196,14.0951826358922,9.43404371050029,1,9.52721749362619,23.775358977097,14.0987620800067
"Estonia",2013,22114540881.364,1317997,14765.7373,23.8195011875431,14.091623717866,9.60006472858993,1,9.43404371050029,23.806129115196,14.0951826358922
"Estonia",2014,22775174270.8342,1314545,14701.471,23.848936931911,14.089001156115,9.59570283578757,1,9.60006472858993,23.8195011875431,14.091623717866
"Estonia",2015,23195350085.62,1315407,11761.1948,23.8672176681865,14.0896566814104,9.37256081493128,1,9.59570283578757,23.848936931911,14.089001156115
"Estonia",2016,23805751474.0505,1315790,13022.7296067031,23.8931930470027,14.089947803666,9.47445154100187,1,9.37256081493128,23.8672176681865,14.0896566814104
"Estonia",2017,25174297012.6978,1317384,14307.2422092329,23.9490893511372,14.0911585099806,9.5685211362445,1,9.47445154100187,23.8931930470027,14.089947803666
"Estonia",2018,26372885186.8117,1321977,15241.1268694701,23.9956022430373,14.0946389013604,9.63175276807337,1,9.5685211362445,23.9490893511372,14.0911585099806
"Finland",1969,80244512915.2542,NA,NA,25.1083442217311,NA,NA,1,NA,NA,NA
"Finland",1970,84144524612.637,NA,8442.7799,25.1558016884744,NA,9.04106690539686,1,NA,25.1083442217311,NA
"Finland",1971,86127743958.7053,4612124,8161.2878171,25.1790974259609,15.344199046393,9.00715725622881,1,9.04106690539686,25.1558016884744,NA
"Finland",1972,92790143299.3372,4639657,8375.68479,25.2536062566506,15.3501509990562,9.03308811932076,1,9.00715725622881,25.1790974259609,15.344199046393
"Finland",1973,99270447207.898,4666081,9574.4886752,25.3211137525031,15.3558300910356,9.16685741055502,1,9.03308811932076,25.2536062566506,15.3501509990562
"Finland",1974,102483368664.734,4690574,9606.1129458,25.3529663654304,15.3610655209934,9.1701549399945,1,9.16685741055502,25.3211137525031,15.3558300910356
"Finland",1975,104333088665.37,4711440,10166.495717,25.3708543937554,15.36550415175,9.22685285906471,1,9.1701549399945,25.3529663654304,15.3610655209934
"Finland",1976,104692393900.605,4725664,15529.057474,25.3742923055804,15.3685186381372,9.65046822363775,1,9.22685285906471,25.3708543937554,15.36550415175
"Finland",1977,104943143133.378,4738902,14652.673216,25.3766845464753,15.3713160212677,9.59237806988112,1,9.65046822363775,25.3742923055804,15.3685186381372
"Finland",1978,108007176501.761,4752528,18689.9404025,25.4054635109534,15.3741872449633,9.83574071170723,1,9.59237806988112,25.3766845464753,15.3713160212677
"Finland",1979,115699368061.957,4764690,17294.0663178,25.4742610092639,15.3767430352416,9.75811873424183,1,9.83574071170723,25.4054635109534,15.3741872449633
"Finland",1980,121934462008.399,4779535,19592.1133068,25.5267495406854,15.3798538194009,9.882882381935,1,9.75811873424183,25.4742610092639,15.3767430352416
"Finland",1981,123539664381.792,4799964,11314.28256,25.539828110534,15.38411897585,9.33382114995929,1,9.882882381935,25.5267495406854,15.3798538194009
"Finland",1982,127379170911.143,4826933,10499.644464,25.5704340730848,15.3897218342894,9.2590966750009,1,9.33382114995929,25.539828110534,15.38411897585
"Finland",1983,131348471001.672,4855787,10248.945742,25.6011197123682,15.3956817474975,9.23493012483765,1,9.2590966750009,25.5704340730848,15.3897218342894
"Finland",1984,135601197915.858,4881803,11786.735982,25.6329840466014,15.4010251768062,9.37473010889197,1,9.23493012483765,25.6011197123682,15.3956817474975
"Finland",1985,140412831949.701,4902206,16681.840913,25.6678527200149,15.405195865851,9.72207603630962,1,9.37473010889197,25.6329840466014,15.4010251768062
"Finland",1986,144281475826.016,4918154,15821.269569,25.6950319218317,15.4084438148101,9.66911048898667,1,9.72207603630962,25.6678527200149,15.405195865851
"Finland",1987,149438784700.438,4932123,17616.85952,25.730152679036,15.4112800821281,9.77661164977944,1,9.66911048898667,25.6950319218317,15.4084438148101
"Finland",1988,157235671469.667,4946481,17319.897541,25.7810116089456,15.4141869726383,9.75961126645228,1,9.77661164977944,25.730152679036,15.4112800821281
"Finland",1989,165233870667.323,4964371,16115.679482,25.8306277052704,15.4177971606283,9.68754795792781,1,9.75961126645228,25.7810116089456,15.4141869726383
"Finland",1990,166342413937.981,4986431,18155.834514,25.8373142353532,15.4222309813674,9.80674724886198,1,9.68754795792781,25.8306277052704,15.4177971606283
"Finland",1991,156550943993.497,5013740,19732.421472,25.7766473146815,15.4276927015493,9.89001832194712,1,9.80674724886198,25.8373142353532,15.4222309813674
"Finland",1992,151393635119.076,5041992,17392.964984,25.7431491369014,15.4333118000568,9.76382109218242,1,9.89001832194712,25.7766473146815,15.4276927015493
"Finland",1993,150392370267.619,5066447,20484.471485,25.7365135175718,15.4381503409454,9.92742238955051,1,9.76382109218242,25.7431491369014,15.4333118000568
"Finland",1994,156353604769.735,5088333,24971.073609,25.7753859763551,15.4424608299737,10.1254733783047,1,9.92742238955051,25.7365135175718,15.4381503409454
"Finland",1995,162947914140.753,5107790,22929.908594,25.816696441539,15.4462773833082,10.0401973895379,1,10.1254733783047,25.7753859763551,15.4424608299737
"Finland",1996,168923717257.187,5124573,29771.366361,25.8527130727917,15.4495577624445,10.3013023502021,1,10.0401973895379,25.816696441539,15.4462773833082
"Finland",1997,179623742484.9,5139835,27465.6432357,25.9141301805411,15.4525315357488,10.2206911656991,1,10.3013023502021,25.8527130727917,15.4495577624445
"Finland",1998,189425807839.037,5153498,22160.0126465,25.9672632694455,15.4551862653731,10.0060447115515,1,10.2206911656991,25.9141301805411,15.4525315357488
"Finland",1999,197722002592.996,5165474,22544.2244235,26.0101278537629,15.4575074278643,10.0232341889993,1,10.0060447115515,25.9672632694455,15.4551862653731
"Finland",2000,209137216966.512,5176209,22573.32703998,26.0662564139924,15.4595834930185,10.024524268783,1,10.0232341889993,26.0101278537629,15.4575074278643
"Finland",2001,214595170160.905,5188008,27960.172163,26.0920191606498,15.4618603664373,10.2385363538038,1,10.024524268783,26.0662564139924,15.4595834930185
"Finland",2002,218258528285.8,5200598,30535.52635178,26.1089461066681,15.4642841769397,10.3266460831632,1,10.2385363538038,26.0920191606498,15.4618603664373
"Finland",2003,222631777792.508,5213014,38714.12162839,26.1287850229777,15.4666687493403,10.5639597124165,1,10.3266460831632,26.1089461066681,15.4642841769397
"Finland",2004,231519990336.082,5228172,34751.20763766,26.1679320580884,15.4695722529555,10.455969602552,1,10.5639597124165,26.1287850229777,15.4666687493403
"Finland",2005,237955368798.957,5246096,23206.08674826,26.1953489669779,15.4729947388984,10.0521698830829,1,10.455969602552,26.1679320580884,15.4695722529555
"Finland",2006,247538904110.026,5266268,34623.87476125,26.2348335949257,15.4768325102615,10.4522987450915,1,10.0521698830829,26.1953489669779,15.4729947388984
"Finland",2007,260656003984.811,5288720,32278.42818943,26.2864673825578,15.4810868085825,10.3821544281819,1,10.4522987450915,26.2348335949257,15.4768325102615
"Finland",2008,262699590885.339,5313399,25682.7019295,26.2942769762912,15.4857423014275,10.1535729675924,1,10.3821544281819,26.2864673825578,15.4810868085825
"Finland",2009,241487608803.349,5338871,25988.42841241,26.2100839994198,15.4905247653624,10.1654066568734,1,10.1535729675924,26.2942769762912,15.4857423014275
"Finland",2010,249181190476.369,5363352,31847.11838307,26.2414461413816,15.495099710717,10.3687021822783,1,10.1654066568734,26.2100839994198,15.4905247653624
"Finland",2011,255529156898.351,5388272,25587.57848587,26.2666023570983,15.499735297792,10.1498622973169,1,10.3687021822783,26.2414461413816,15.495099710717
"Finland",2012,251958508578.34,5413971,20978.68957344,26.2525302624031,15.5044933926588,9.95126241924834,1,10.1498622973169,26.2666023570983,15.499735297792
"Finland",2013,249685796225.09,5438972,22322.14489564,26.2434691492545,15.5091006303867,10.0133345093531,1,9.95126241924834,26.2525302624031,15.5044933926588
"Finland",2014,248774592178.194,5461512,19885.7249701,26.2398130711264,15.5132362324619,9.89775741511651,1,10.0133345093531,26.2434691492545,15.5091006303867
"Finland",2015,250126829515.892,5479531,16776.17982676,26.2452339442299,15.5165300713201,9.72771529181138,1,9.89775741511651,26.2398130711264,15.5132362324619
"Finland",2016,256906558260.021,5495303,18283.8066796651,26.2719782691911,15.519404285337,9.81377106619869,1,9.72771529181138,26.2452339442299,15.5165300713201
"Finland",2017,264871647024.375,5508214,16913.0191041944,26.3025111947455,15.521750990654,9.73583896553022,1,9.81377106619869,26.2719782691911,15.519404285337
"Finland",2018,269189270719.15,5515525,18139.9553995418,26.3186805777531,15.5230774010619,9.80587226498594,1,9.73583896553022,26.3025111947455,15.521750990654
"France",1969,978575996358.276,NA,NA,27.6093642869479,NA,NA,1,NA,NA,NA
"France",1970,1038354070711.21,NA,76163.92001,27.6686579510929,NA,11.2406431388602,1,NA,27.6093642869479,NA
"France",1971,1093560406401.6,52371342,86082.75564,27.7204599168741,17.7738700912854,11.3630643874297,1,11.2406431388602,27.6686579510929,NA
"France",1972,1142895007224.38,52793138,86687.646855,27.7645856393256,17.7818917781095,11.3700666711293,1,11.3630643874297,27.7204599168741,17.7738700912854
"France",1973,1215406902952.72,53207734,103325.558366,27.8261000362043,17.7897143196857,11.5456400433431,1,11.3700666711293,27.7645856393256,17.7818917781095
"France",1974,1267680569947.79,53592233,100357.08657,27.8682100237623,17.7969147088246,11.5164899702662,1,11.5456400433431,27.8261000362043,17.7897143196857
"France",1975,1255512298279.03,53931390,90064.67105,27.858564811019,17.8032232411329,11.4082832584888,1,11.5164899702662,27.8682100237623,17.7969147088246
"France",1976,1310211942483.68,54220022,116675.28364,27.9012100282108,17.808560807789,11.6671500018414,1,11.4082832584888,27.858564811019,17.8032232411329
"France",1977,1355601771312.14,54467702,105430.34444,27.9352665833413,17.8131184601093,11.5658057715675,1,11.6671500018414,27.9012100282108,17.808560807789
"France",1978,1409534980874.47,54691851,107925.12941,27.9742809651241,17.8172252800601,11.5891930194964,1,11.5658057715675,27.9352665833413,17.8131184601093
"France",1979,1459573319724.29,54917118,117013.34511,28.0091652621722,17.8213356611579,11.6700432680447,1,11.5891930194964,27.9742809651241,17.8172252800601
"France",1980,1482616264577.32,55161527,111826.02064,28.024829389416,17.8257762936099,11.6246995553777,1,11.6700432680447,28.0091652621722,17.8213356611579
"France",1981,1498465726445.81,55430296,87266.40249,28.0354628515335,17.8306368614503,11.3767208165507,1,11.6246995553777,28.024829389416,17.8257762936099
"France",1982,1536008235544.52,55718933,91754.95794,28.0602081123223,17.8358305573745,11.42687680195,1,11.3767208165507,28.0354628515335,17.8306368614503
"France",1983,1555068022655.86,56023770,76151.31334,28.0725404050762,17.8412866229257,11.2404776049244,1,11.42687680195,28.0602081123223,17.8358305573745
"France",1984,1578607422753.16,56337666,63684.990242,28.0875641963211,17.8468738925043,11.061704181801,1,11.2404776049244,28.0725404050762,17.8412866229257
"France",1985,1604224769621.25,56654696,53432.287437,28.103661746242,17.8524854369718,10.8861704758827,1,11.061704181801,28.0875641963211,17.8468738925043
"France",1986,1641719936403.63,56976123,41841.236121,28.1267655499288,17.8581428433011,10.6416376423033,1,10.8861704758827,28.103661746242,17.8524854369718
"France",1987,1683779164563.15,57302663,37332.276036,28.1520618857166,17.8638576552996,10.5276135407438,1,10.6416376423033,28.1267655499288,17.8581428433011
"France",1988,1763643204322.97,57627105,39306.372074,28.1984027879318,17.8695035878981,10.5791419240017,1,10.5276135407438,28.1520618857166,17.8638576552996
"France",1989,1840253414782.07,57940212,52155.842209,28.2409244034912,17.8749222092563,10.8619914811726,1,10.5791419240017,28.1984027879318,17.8695035878981
"France",1990,1894061230987.33,58235697,47087.517886,28.2697444390967,17.8800090751946,10.7597632318463,1,10.8619914811726,28.2409244034912,17.8749222092563
"France",1991,1913914322953.93,58559311,57260.89956,28.2801716446104,17.8855506618377,10.955373288623,1,10.7597632318463,28.2697444390967,17.8800090751946
"France",1992,1944524371770.68,58851217,46428.730184,28.2960385241591,17.8905230711509,10.7456737315984,1,10.955373288623,28.2801716446104,17.8855506618377
"France",1993,1932299800963.61,59106768,34376.58832,28.2897320161624,17.8948559935862,10.4451310395742,1,10.7456737315984,28.2960385241591,17.8905230711509
"France",1994,1977870042741.46,59327192,33405.491517,28.3130416456266,17.8985783086132,10.4164755821265,1,10.4451310395742,28.2897320161624,17.8948559935862
"France",1995,2019537736657.34,59541899,38096.563798,28.3338897579141,17.902190807568,10.5478793680186,1,10.4164755821265,28.3130416456266,17.8985783086132
"France",1996,2048073677341.3,59753100,41371.438358,28.347920797723,17.9057316302752,10.6303460269922,1,10.5478793680186,28.3338897579141,17.902190807568
"France",1997,2095922750942.73,59964851,37467.505569,28.3710150262419,17.9092691318621,10.5312293181546,1,10.6303460269922,28.347920797723,17.9057316302752
"France",1998,2171138280554.68,60186288,52094.509599,28.406272699202,17.9129551102482,10.8608148402114,1,10.5312293181546,28.3710150262419,17.9092691318621
"France",1999,2245421037201.37,60496718,46294.282504,28.4399141639489,17.9180996735957,10.7427737444145,1,10.8608148402114,28.406272699202,17.9129551102482
"France",2000,2333523930934.59,60912500,48849.270064,28.478400657666,17.9249489661339,10.7964947149642,1,10.7427737444145,28.4399141639489,17.9180996735957
"France",2001,2379814544584.44,61357430,42964.8971,28.4980436781323,17.9322268301826,10.6681387147718,1,10.7964947149642,28.478400657666,17.9249489661339
"France",2002,2406838088087.14,61805267,47140.987998,28.5093350053656,17.9394991453336,10.7608981350741,1,10.6681387147718,28.4980436781323,17.9322268301826
"France",2003,2426650235214.38,62244886,49733.6447169999,28.5175329182432,17.9465869373239,10.8144369391298,1,10.7608981350741,28.5093350053656,17.9394991453336
"France",2004,2495318441311.06,62704895,49121.7915108,28.5454374687758,17.9539500727313,10.8020580342813,1,10.8144369391298,28.5175329182432,17.9465869373239
"France",2005,2536821076703.02,63179351,58556.160977,28.5619328685179,17.9614880810474,10.9777415893995,1,10.8020580342813,28.5454374687758,17.9539500727313
